"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78947000405","2020-05-05T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","88",,"||HZ",,"9","57","29.96","BKN:05 26","29.96","17.40","76","100",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07678947 41578 51014 10310 20216 30144 40147 705// 85800 333 02200 58001 85826=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","88",,,,,"59",,"BKN:07 26",,"6.21",,"100","30","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/05/20 11:00:02 METAR TLPC 051500Z 10014G26KT 9999 BKN026 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","88",,,,,"59",,"BKN:07 25",,"6.21",,"110","26","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/05/20 12:00:02 METAR TLPC 051600Z 11013G23KT 9999 BKN025 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","86",,,,,"66",,"BKN:07 25",,"6.21",,"110","29","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/05/20 13:00:02 METAR TLPC 051700Z 11014G25KT 9999 BKN025 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","87",,"||HZ",,"9","63","29.92","BKN:05 25 BKN:07 276","29.91","16.16","77","120",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11576 71214 10306 20228 30130 40133 69924 7058/ 85801 333 02209 10313 20260 58006 70002 85825 87078 90999=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","88",,,,,"62",,"BKN:07 25",,"6.21",,"120","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/05/20 14:00:02 METAR TLPC 051800Z 12014G24KT 9999 BKN025 31/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","86",,,,,"66",,"BKN:07 25",,"6.21",,"110",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/05/20 15:00:02 METAR TLPC 051900Z 11013KT 9999 BKN025 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","73","86",,,,,"66",,"BKN:07 24",,"6.21",,"120",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/05/20 16:00:02 METAR TLPC 052000Z 12012KT 9999 BKN024 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","85",,"||DU",,"9","66","29.91","SCT:03 24 BKN:07 276","29.91","16.16","76","120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08278947 41576 71210 10292 20223 30127 40130 70622 83801 333 02209 58009 83824 87078=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","72","84",,,,,"66",,"SCT:04 24",,"6.21",,"120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/05/20 17:00:02 METAR TLPC 052100Z 12010KT 9999 SCT024 29/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-05T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","73","84",,,,,"70",,"SCT:04 24",,"6.21",,"090",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/05/20 18:00:02 METAR TLPC 052200Z 09009KT 9999 SCT024 29/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","72","88",,,,,"59",,"BKN:07 25",,"6.21",,"100","30","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 10:00:02 METAR TLPC 061400Z 10014G26KT 9999 BKN025 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","87",,"||HZ",,,"60","30.04","BKN:06 26","30.03","14.91","77","100",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878947 41574 71013 10307 20221 30169 40172 705// 86201 333 A A A 02209 58025 86825 86080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","72","88",,,,,"59",,"BKN:07 25",,"6.21",,"100","30","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07105/06/20 11:00:02 METAR TLPC 061500Z 10013G26KT   9999 BKN025 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","70","88",,,,,"55",,"BKN:07 25",,"6.21",,"100","32","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 12:00:02 METAR TLPC 061600Z 10014G28KT 9999 BKN025 31/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","72","88",,,,,"59",,"BKN:07 25",,"6.21",,"100","29","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 13:00:02 METAR TLPC 061700Z 10015G25KT 9999 BKN025 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71","87",,,,,"60","29.98","26",,"14.91",,"090",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11078947 11574 70912 10306 20219 40153 40156 69904 705// 85201 333 A A 02209 10315 20257 58023 79999 85825 87080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","88",,,,,"59",,"BKN:07 25",,"6.21",,"090",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/06/20 14:00:02 METAR TLPC 061800Z 09012KT 9999 BKN025 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","88",,,,,"62",,"BKN:07 25",,"6.21",,"120","29","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 15:00:02 METAR TLPC 061900Z 12013G25KT 9999 BKN025 31/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","72","86",,,,,"62",,"BKN:07 24",,"6.21",,"100","26","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 16:00:02 METAR TLPC 062000Z 10013G23KT 9999 BKN024 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","84",,"||HZ",,,"70","29.97","BKN:06 26","29.96","14.91","76","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08678947 41574 70910 10288 20228 30145 40148 70522 86201 333 A A 02209 58018 86824 87080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","84",,,,,"70",,"BKN:07 24",,"6.21",,"090","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/06/20 17:00:02 METAR TLPC 062100Z 09010G20KT 9999 BKN024 29/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-06T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","73","82",,,,,"74",,"BKN:07 24",,"6.21",,"090",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/06/20 18:00:02 METAR TLPC 062200Z 09012KT 9999 BKN024 28/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","72","86",,,,,"62",,"BKN:07 25",,"6.21",,"130","28","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/07/20 10:00:02 METAR TLPC 071400Z 13014G24KT 9999 BKN025 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72","87",,"||HZ",,"9","63","30.05","SCT:04 26 BKN:07 276","30.04","14.91","77","120",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08278947 41574 71212 10303 20224 30174 40177 705// 84208 333 02206 58005 84826 87278=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","72","86",,,,,"62",,"SCT:04 25",,"6.21",,"120",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 11:00:02 METAR TLPC 071500Z 12012KT 9999 SCT025 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","73","86",,,,,"66",,"SCT:04 26",,"6.21",,"110","30","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/07/20 12:00:02 METAR TLPC 071600Z 11013G26KT 9999 SCT026 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","72","86",,,,,"62",,"SCT:04 24",,"6.21",,"110","26","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/07/20 13:00:02 METAR TLPC 071700Z 11012G23KT 9999 SCT024 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75","84",,,,"9","75","30.01","BKN:05 24 OVC:08 276","30.00","14.91","78","110",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN11278947 11574 81111 10287 20238 30160 40163 69904 7258/ 85207 333 02206 10306 20273 58007 79999 85824 88278 90919=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","75","84",,,,,"74",,"BKN:07 24",,"6.21",,"110",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 14:00:02 METAR TLPC 071800Z 11011KT 9999 BKN024 29/24 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","84",,,,,"70",,"SCT:04 25",,"6.21",,"120",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 15:00:02 METAR TLPC 071900Z 12012KT 9999 SCT025 29/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","84",,,,,"66",,"SCT:04 25",,"6.21",,"110",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 16:00:02 METAR TLPC 072000Z 11011KT 9999 SCT025 29/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74","83",,"||HZ",,,"73","29.99","SCT:03 26","29.98","14.91","77","120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08378947 41574 81210 10284 20232 30154 40157 70522 83207A 333 02206 58009 83825 88278=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","82",,,,,"74",,"SCT:04 25",,"6.21",,"120",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 17:00:02 METAR TLPC 072100Z 12010KT 9999 SCT025 28/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-07T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","73","82",,,,,"74",,"BKN:07 24",,"6.21",,"100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/07/20 18:00:02 METAR TLPC 072200Z 10010KT 9999 BKN024 28/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","72","86",,,,,"62",,"BKN:07 23",,"6.21",,"100",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 10:00:02 METAR TLPC 081400Z 10013KT 9999 BKN023 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","87",,,,,"64","30.08","26","30.07","14.91","77","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07578947 41574 61008 10304 20228 30184 40187 6200 705// 333 02200 58010 86823=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","73","86",,,,,"66",,"BKN:07 23",,"6.21",,"100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 11:00:02 METAR TLPC 081500Z 10008KT 9999 BKN023 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","73","86",,,,,"66",,"BKN:07 23",,"6.21",,"090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 12:00:02 METAR TLPC 081600Z 09010KT 9999 BKN023 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","73","88",,,,,"62",,"BKN:07 23",,"6.21",,"090","26","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/08/20 13:00:02 METAR TLPC 081700Z 09011G23KT 9999 BKN023 31/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","85",,"||HZ",,"9","66","30.03","BKN:07 23","30.02","16.16","77","100",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10678947 11576 71011 10297 20227 30167 40170 69904 7058/ 872// 333 02299 10309 20266 58007 70001 87823 90939=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","73","86",,,,,"66",,"BKN:07 23",,"6.21",,"100",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 14:00:02 METAR TLPC 081800Z 10011KT 9999 BKN023 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","86",,,,,"66",,"BKN:07 24",,"6.21",,"090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 15:00:02 METAR TLPC 081900Z 09010KT 9999 BKN024 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","86",,,,,"66",,"SCT:04 24",,"6.21",,"100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 16:00:02 METAR TLPC 082000Z 10010KT 9999 SCT024 30/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73","84",,"||HZ",,"9","71","30.01","BKN:05 23","30.00","16.16","76","120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07678947 41576 61209 10287 20230 30159 40162 70522 85201 333 02209 58005 85823=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","84",,,,,"70",,"BKN:07 23",,"6.21",,"120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 17:00:02 METAR TLPC 082100Z 12009KT 9999 BKN023 29/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-08T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","73","82",,,,,"74",,"FEW:02 22",,"6.21",,"100",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/08/20 18:00:02 METAR TLPC 082200Z 10010KT 9999 FEW022 28/23 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","70","86",,,,,"59",,"SCT:04 26",,"6.21",,"110","28","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/09/20 10:00:02 METAR TLPC 091400Z 11012G24KT 9999 SCT026 30/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","72","88",,,,,"59",,"SCT:04 26",,"6.21",,"100",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/09/20 11:00:02 METAR TLPC 091500Z 10012KT 9999 SCT026 31/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","72","86",,,,,"62",,"BKN:07 25",,"6.21",,"100","28","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/09/20 12:00:02 METAR TLPC 091600Z 10010G24KT 9999 BKN025 30/22 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","68","88",,,,,"52",,"FEW:02 27",,"6.21",,"090","28","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06905/09/20 13:00:02 METAR TLPC 091700Z 09012G24KT 9999 FEW027 31/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","89",,,,"9","50","30.04","FEW:01 28","30.03","18.64","75","100",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09478947 12580 11012 10314 20198 30170 40173 60001 70111 81100 333 00200 10317 20257 58010 81828=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","68","88",,,,,"52",,"FEW:02 28",,"6.21",,"100",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/09/20 14:00:02 METAR TLPC 091800Z 10012KT 9999 FEW028 31/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78947000405","2020-05-09T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70","88",,,,,"55",,"FEW:02 28",,"6.21",,"100",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06605/09/20 15:00:02 METAR TLPC 091900Z 10011KT 9999 FEW028 31/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
