"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"78961300410","2020-03-29T23:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","70","77",,,,,"79",,"FEW:02 16",,"6.21",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/29/20 23:00:01 METAR TTCP 300300Z 08004KT 9999 FEW016 25/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T00:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","77",,,,,"74",,"FEW:02 16",,"6.21",,"070",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 00:00:02 METAR TTCP 300400Z 07005KT 9999 FEW016 25/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T01:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","77",,,,,"74",,"FEW:02 16",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 01:00:02 METAR TTCP 300500Z 07004KT 9999 FEW016 25/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T02:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","76",,,,"9","74","29.91","FEW:01 16","29.85","15.53","70","060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878962 12475 10605 10246 20196 30109 40129 60001 81800 333 00200 10311 20244 58003 81816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T02:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","77",,,,,"74",,"FEW:02 16",,"6.21",,"060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 02:00:02 METAR TTCP 300600Z 06005KT 9999 FEW016 25/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T03:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","66","75",,,,,"74",,"FEW:02 16",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 03:00:02 METAR TTCP 300700Z 07004KT 9999 FEW016 24/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T04:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","75",,,,,"78",,"FEW:02 16",,"6.21",,"070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 04:00:02 METAR TTCP 300800Z 07003KT 9999 FEW016 24/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T05:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","76",,,,,"75",,"15",,"15.53",,"080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06678962 42475 10803 10243 20195 00200 30111 40131 58004 81800 81816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T05:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","75",,,,,"78",,"FEW:02 16",,"6.21",,"080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 05:00:02 METAR TTCP 300900Z 08003KT 9999 FEW016 24/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","66","73",,,,,"78",,"FEW:02 16",,"6.21",,"000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 06:00:02 METAR TTCP 301000Z 00000KT 9999 FEW016 23/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","77",,,,,"79",,"SCT:04 16",,"6.21",,"120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 07:00:02 METAR TTCP 301100Z 12003KT 9999 SCT016 25/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T08:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","78",,,,"9","73","29.97","SCT:04 16","29.91","9.32","72","060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10678962 11465 60607 10255 20204 30128 40148 69911 71581 84872 333 02299 10311 20232 59002 70001 84816 90910=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","68","79",,,,,"70",,"SCT:04 16",,"6.21",,"060",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08203/30/20 08:00:02 METAR TTCP 301200Z 06007KT 9999 VCSH SCT016 26/20 RMK VCSH-NE/SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T09:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","72","81",,,,,"74",,"SCT:04 18",,"6.21",,"080",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07903/30/20 09:00:02 METAR TTCP 301300Z 08008KT 9999 VCSH SCT018 27/22 RMK VCSH-SE","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","70","82",,,,,"66",,"SCT:04 18",,"6.21",,"060",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08103/30/20 10:00:02 METAR TTCP 301400Z 06006KT 9999 VCSH SCT018 28/21 RMK VCSH-S/SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","85",,,,,"56",,"15",,"9.32",,"060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07878962 41465 70609 10294 20198 02199 30132 40152 59002 71582 82818 82872 85078=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","68","84",,,,,"58",,"FEW:02 18",,"6.21",,"060",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07903/30/20 11:00:02 METAR TTCP 301500Z 06009KT 9999 VCSH FEW018 29/20 RMK VCSH-SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","66","84",,,,,"55",,"FEW:02 18",,"6.21",,"050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07903/30/20 12:00:02 METAR TTCP 301600Z 05009KT 9999 VCSH FEW018 29/19 RMK VCSH-SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","66","84",,,,,"55",,"FEW:02 22",,"6.21",,"040",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 13:00:02 METAR TTCP 301700Z 04012KT 9999 FEW022 29/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","86",,,,,"55",,"FEW:02 22",,"6.21",,"040",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 14:00:02 METAR TTCP 301800Z 04011KT 9999 FEW022 30/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","70","86",,,,,"59",,"FEW:02 22",,"6.21",,"050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 15:00:02 METAR TTCP 301900Z 05010KT 9999 FEW022 30/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","68","86",,,,,"55",,"FEW:02 22",,"6.21",,"040",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 16:00:02 METAR TTCP 302000Z 04008KT 9999 FEW022 30/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","70","84",,,,,"62",,"FEW:02 20",,"6.21",,"050",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 17:00:02 METAR TTCP 302100Z 05009KT 9999 FEW020 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","68","81",,,,,"66",,"FEW:02 20",,"6.21",,"050",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 18:00:02 METAR TTCP 302200Z 05007KT 9999 FEW020 27/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T19:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","66","79",,,,,"65",,"FEW:02 18",,"6.21",,"080",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 19:00:02 METAR TTCP 302300Z 08003KT 9999 FEW018 26/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68","78",,,,"9","70","29.91","FEW:01 16","29.85","15.53","71","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878962 12475 10703 10257 20199 30108 40128 60001 81800 333 00200 10308 20232 59013 81816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T20:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","79",,,,,"70",,"FEW:02 16",,"6.21",,"070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 20:00:01 METAR TTCP 310000Z 07003KT 9999 FEW016 26/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T21:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","66","77",,,,,"69",,"FEW:02 16",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 21:00:01 METAR TTCP 310100Z 07004KT 9999 FEW016 25/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T22:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","66","77",,,,,"69",,"FEW:02 16",,"6.21",,"080",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 22:00:01 METAR TTCP 310200Z 08004KT 9999 FEW016 25/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T23:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","77",,,,,"67",,"15",,"15.53",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06678962 42475 10704 10250 20184 00200 30120 40140 59007 81100 81816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-30T23:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","77",,,,,"65",,"FEW:02 16",,"6.21",,"070",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/30/20 23:00:01 METAR TTCP 310300Z 07004KT 9999 FEW016 25/18 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T00:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","64","77",,,,,"65",,"FEW:02 16",,"6.21",,"070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 00:00:02 METAR TTCP 310400Z 07003KT 9999 FEW016 25/18 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T02:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","74",,,,"9","73","29.88","FEW:01 16","29.82","15.53","68","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08878962 12475 10603 10234 20183 30097 40117 60001 81100 333 00200 10308 20233 59016 81816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T02:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","64","73",,,,,"74",,"FEW:02 16",,"6.21",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 02:00:02 METAR TTCP 310600Z 06003KT 9999 FEW016 23/18 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T05:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","75",,,,,"76",,"15",,"15.53",,"050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06678962 42475 20503 10238 20193 00200 30100 40120 59011 82100 82816=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T05:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","66","75",,,,,"74",,"FEW:02 16",,"6.21",,"050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 05:00:02 METAR TTCP 310900Z 05003KT 9999 FEW016 24/19 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T06:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","75",,,,,"78",,"FEW:02 16",,"6.21",,"050",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 06:00:02 METAR TTCP 311000Z 05003KT 9999 FEW016 24/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T07:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","66","79",,,,,"65",,"FEW:02 16",,"6.21",,"100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08503/31/20 07:00:02 METAR TTCP 311100Z 10005KT 9999 VCSH FEW016 26/19 RMK VCSH TO S/ SW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T08:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","82",,,,,"62",,"FEW:02 18",,"6.21",,"110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08803/31/20 08:00:02 METAR TTCP 311200Z 11007KT 9999 VCSH FEW018 28/20 RMK VCSH TO S/ W/ NW","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T09:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","70","82",,,,,"66",,"FEW:02 18",,"6.21",,"110",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 09:00:02 METAR TTCP 311300Z 11013KT 9999 FEW018 28/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T10:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","84",,,,,"58",,"FEW:02 20",,"6.21",,"110",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 10:00:02 METAR TTCP 311400Z 11013KT 9999 FEW020 29/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T11:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","86",,,,,"55",,"26",,"17.40",,"130",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07278962 42578 41311 10302 20203 01109 30116 40136 59016 82808 82822 83080=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T11:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","68","86",,,,,"55",,"FEW:02 22",,"6.21",,"130",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 11:00:02 METAR TTCP 311500Z 13011KT 9999 FEW022 30/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T12:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","68","84",,,,,"58",,"FEW:02 22",,"6.21",,"120",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 12:00:02 METAR TTCP 311600Z 12012KT 9999 FEW022 29/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T13:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","70","84",,,,,"62",,"SCT:04 25",,"6.21",,"140",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 13:00:02 METAR TTCP 311700Z 14012KT 9999 SCT025 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T14:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67","83",,,,"9","60","29.86","SCT:04 25 SCT:03 276","29.80","17.40","72","090",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN09478962 12578 60906 10283 20197 30091 40111 60001 84802 333 02109 10307 20228 59016 84825 83078=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T14:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","68","82",,,,,"62",,"SCT:04 25",,"6.21",,"090",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 14:00:02 METAR TTCP 311800Z 09006KT 9999 SCT025 28/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T15:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","68","82",,,,,"62",,"SCT:04 25",,"6.21",,"050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 15:00:02 METAR TTCP 311900Z 05006KT 9999 SCT025 28/20 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T16:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","64","79",,"-SH:6 RA:02 ||SHRA",,,"61",,"SCT:04 25",,"6.21",,"050",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET07203/31/20 16:00:02 METAR TTCP 312000Z 05006KT 9999 -SHRA SCT025 26/18 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T17:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69","84",,,,,"61",,"26",,"17.40",,"060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN07878962 41578 60605 10288 20206 01199 30090 40110 59005 72522 83232 83825 85078=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T17:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","70","84",,,,,"62",,"SCT:04 25",,"6.21",,"060",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 17:00:02 METAR TTCP 312100Z 06005KT 9999 SCT025 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T18:00:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","70","84",,,,,"62",,"FEW:02 22",,"6.21",,"090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET06603/31/20 18:00:02 METAR TTCP 312200Z 09004KT 9999 FEW022 29/21 RMK","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T19:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","66","79",,,,,"65",,"FEW:02 18",,"6.21",,"060",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR TTCP 312300Z 06004KT 9999 FEW018 26/19 Q1011 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T20:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65","77",,,,"9","66","29.89","FEW:01 18","29.83","17.40","69","060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN10078962 11478 30603 10250 20183 30102 40122 69901 70180 81202 333 01209 10307 20228 59006 81818 90940=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"78961300410","2020-03-31T20:00:00","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","64","77",,,,,"65",,"FEW:02 18",,"6.21",,"060",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET057METAR TTCP 010000Z 06003KT 9999 FEW018 25/18 Q1012 NOSIG=","FM-15","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,
